"white","black","hispanic","poverty","density","age65plus","population2014","population2010","clinton","trump","romney","obama","asian","highschool","bachelor","income","immigrant","foreign_lang","household_size","female","age18under","landarea","veteran","county_name","fips","state_abbr"
0.671,0.305,0.033,26.5,14.6,0.194,8723,8997,0.357562635323229,0.618929786575936,0.58983451536643,0.388297872340426,0.004,0.821,0.128,33694,0.01,0.027,2.41,0.506,0.227,617.84,762,"Nevada County",5099,"AR"
0.955,0.003,0.018,23.5,10.1,0.243,7904,8330,0.187349236129724,0.770570892522112,0.685058727123737,0.271237366839661,0.003,0.798,0.127,30038,0.008,0.009,2.32,0.495,0.195,820.9,838,"Newton County",5101,"AR"
0.57,0.403,0.022,23.1,35.6,0.183,24828,26121,0.437202712276085,0.541139560773201,0.535378045229545,0.448995438221877,0.005,0.847,0.155,32015,0.01,0.016,2.36,0.526,0.23,732.78,2039,"Ouachita County",5103,"AR"
0.948,0.022,0.028,15.6,18.9,0.179,10245,10441,0.245668169950154,0.707097080465227,0.655321310642621,0.301498602997206,0.002,0.846,0.119,42455,0.008,0.008,2.61,0.503,0.221,551.4,1002,"Perry County",5105,"AR"
0.365,0.616,0.017,33.5,31.3,0.163,19930,21757,0.622570351029881,0.354366115462721,0.327974683544304,0.655569620253165,0.004,0.728,0.12,26737,0.006,0.019,2.52,0.53,0.272,695.66,1271,"Phillips County",5107,"AR"
0.933,0.035,0.066,24.8,18.8,0.186,11024,11291,0.172901921132457,0.796258847320526,0.751782413519937,0.224452072880908,0.007,0.801,0.138,32206,0.037,0.055,2.55,0.502,0.228,600.62,862,"Pike County",5109,"AR"
0.898,0.08,0.027,28.1,32.4,0.171,24246,24583,0.355479840999432,0.596062843081582,0.657880794701987,0.316158940397351,0.003,0.733,0.086,32089,0.013,0.023,2.56,0.514,0.237,758.39,1835,"Poinsett County",5111,"AR"
0.945,0.005,0.064,23.1,24.1,0.217,20225,20662,0.148996429011206,0.8134466198744,0.770625566636446,0.201528299443077,0.006,0.851,0.123,32835,0.028,0.047,2.53,0.508,0.234,857.68,2163,"Polk County",5113,"AR"
0.924,0.032,0.084,19.3,76,0.144,63201,61754,0.223624970990949,0.72842886980738,0.722560078469838,0.250514958312898,0.012,0.819,0.207,40453,0.035,0.069,2.63,0.501,0.228,812.55,4459,"Pope County",5115,"AR"
0.867,0.117,0.012,21.2,13.4,0.22,8304,8715,0.238542890716804,0.735311398354877,0.685705169112955,0.279834077855775,0.001,0.786,0.093,34855,0.003,0.008,2.26,0.506,0.202,647.96,824,"Prairie County",5117,"AR"
0.592,0.36,0.06,17.2,503.8,0.135,392702,382796,0.566652718604179,0.387895617772368,0.432906856118953,0.547326396529502,0.022,0.892,0.312,46013,0.052,0.079,2.47,0.52,0.237,759.76,31984,"Pulaski County",5119,"AR"
0.968,0.009,0.019,21.8,27.6,0.199,17571,17969,0.225724695073658,0.7140820529067,0.621889710827169,0.342972427706792,0.004,0.804,0.123,34418,0.006,0.016,2.42,0.509,0.225,652.19,1405,"Randolph County",5121,"AR"
0.903,0.066,0.042,8.6,148,0.171,115719,107118,0.254892151392123,0.689846260414462,0.700439873350475,0.273443974585095,0.011,0.892,0.234,55348,0.022,0.043,2.62,0.51,0.238,723.6,10509,"Saline County",5125,"AR"
0.911,0.007,0.076,20,12.6,0.187,10693,11233,0.168047729532648,0.788200198873053,0.723123453395656,0.246081935661259,0.038,0.77,0.116,37448,0.048,0.094,2.55,0.496,0.236,892.32,961,"Scott County",5127,"AR"
0.955,0.003,0.021,26.1,12.3,0.236,7929,8195,0.162520281233099,0.799080584099513,0.730644288034651,0.220357336220899,0.002,0.741,0.12,30779,0.008,0.015,2.43,0.496,0.203,666.1,745,"Searcy County",5129,"AR"
0.829,0.068,0.134,21.2,236.4,0.145,126776,125744,0.279725417269325,0.660490851068715,0.672773419473927,0.301868943239502,0.045,0.822,0.192,40471,0.095,0.145,2.53,0.51,0.245,531.91,10175,"Sebastian County",5131,"AR"
0.89,0.045,0.327,24.4,30.2,0.136,17426,17058,0.237989816249723,0.726367057781714,0.724353049907579,0.240757855822551,0.005,0.663,0.086,35153,0.169,0.286,2.95,0.503,0.288,565.13,1055,"Sevier County",5133,"AR"
0.959,0.008,0.021,23.9,28.6,0.257,16906,17267,0.204728789986092,0.751738525730181,0.675638560834935,0.287283713265586,0.004,0.83,0.11,30861,0.014,0.034,2.42,0.506,0.204,604.44,2092,"Sharp County",5135,"AR"
0.445,0.527,0.044,28.4,44.5,0.139,26899,28258,0.5438478143551,0.431057744198597,0.409799276898142,0.579977558907867,0.006,0.76,0.117,30873,0.024,0.059,2.57,0.451,0.225,634.77,1905,"St. Francis County",5123,"AR"
0.966,0.004,0.018,25.5,20.4,0.254,12494,12394,0.215125746336168,0.738375248778723,0.705101850121473,0.253410577462157,0.004,0.789,0.142,29832,0.008,0.013,2.41,0.504,0.201,606.41,1342,"Stone County",5137,"AR"
0.644,0.326,0.036,21.5,40.1,0.166,40227,41639,0.346860080793243,0.624372628228669,0.623310023310023,0.36025641025641,0.008,0.824,0.161,37435,0.021,0.04,2.45,0.514,0.239,1039.21,3090,"Union County",5139,"AR"
0.963,0.005,0.031,24.5,24.4,0.246,16851,17294,0.217550274223035,0.756855575868373,0.679333437159321,0.284379380158854,0.004,0.814,0.136,32517,0.016,0.028,2.4,0.503,0.197,708.14,1901,"Van Buren County",5141,"AR"
0.873,0.035,0.162,20.7,215.6,0.107,220792,203060,0.413240694535079,0.51716504804678,0.563426407142145,0.40062080847489,0.026,0.826,0.287,41248,0.116,0.18,2.53,0.499,0.253,941.97,12056,"Washington County",5143,"AR"
0.922,0.046,0.042,17.5,74.5,0.151,78592,77076,0.187862008669994,0.76638373829733,0.754677833106987,0.217481515014335,0.007,0.826,0.181,42487,0.025,0.043,2.5,0.511,0.238,1035.08,6022,"White County",5145,"AR"
0.707,0.269,0.015,24.3,12.4,0.212,6910,7264,0.438039215686275,0.527058823529412,0.456983240223464,0.499068901303538,0.002,0.736,0.101,28259,0.007,0.005,2.29,0.52,0.219,586.79,581,"Woodruff County",5147,"AR"
0.939,0.021,0.189,22.7,23.9,0.171,21951,22185,0.230395993113163,0.719987478478635,0.676771060123932,0.288058951599397,0.016,0.713,0.094,35535,0.127,0.191,2.74,0.502,0.251,929.98,1426,"Yell County",5149,"AR"
0.234,0.009,0.064,36.2,6.4,0.135,71828,71518,0.653625596227022,0.284849134465941,0.321932063616729,0.661024936186923,0.004,0.745,0.104,31476,0.017,0.57,3.7,0.506,0.293,11197.52,4109,"Apache County",4001,"AZ"
0.879,0.047,0.346,17.1,21.3,0.199,127448,131357,0.354393121190349,0.580248916494774,0.610882675438597,0.370591191520468,0.022,0.858,0.225,45755,0.116,0.274,2.47,0.492,0.224,6165.69,18795,"Cochise County",4003,"AZ"
0.664,0.016,0.139,23,7.2,0.111,137682,134437,0.563288744463487,0.368870885174386,0.414324220254139,0.562957258375048,0.018,0.876,0.311,49555,0.053,0.235,2.74,0.506,0.218,18618.89,8084,"Coconino County",4005,"AZ"
0.802,0.009,0.188,21.6,11.3,0.266,53119,53597,0.315263108701748,0.638938218525096,0.623748444011474,0.359906911295124,0.008,0.843,0.161,39954,0.034,0.144,2.54,0.504,0.204,4757.93,6166,"Gila County",4007,"AZ"
0.811,0.021,0.321,22.3,8.1,0.123,37957,37220,0.276488818158975,0.672166848144736,0.681289016365784,0.304369832967775,0.007,0.844,0.123,44943,0.05,0.201,3.01,0.465,0.283,4622.6,2695,"Graham County",4009,"AZ"
0.915,0.018,0.466,16,4.6,0.116,9346,8437,0.33672525439408,0.58341042244835,0.534993270524899,0.440780619111709,0.008,0.843,0.111,47992,0.047,0.243,2.54,0.477,0.281,1843.13,820,"Greenlee County",4011,"AZ"
0.771,0.012,0.257,19.4,4.6,0.361,20231,20489,0.267288582437639,0.685662137497465,0.6511580658269,0.328931328728159,0.009,0.753,0.093,35776,0.135,0.188,1.97,0.489,0.174,4499.63,3044,"La Paz County",4012,"AZ"
0.844,0.057,0.303,16.7,414.9,0.138,4087191,3817357,0.456797128627695,0.491262415407169,0.551668564997035,0.431343343937025,0.041,0.864,0.298,53596,0.149,0.263,2.72,0.506,0.251,9200.14,271518,"Maricopa County",4013,"AZ"
0.92,0.013,0.158,19.4,15,0.269,203361,200186,0.222202752429605,0.736712989796331,0.704210829580433,0.277851066733385,0.012,0.838,0.119,39200,0.069,0.109,2.43,0.497,0.187,13311.08,26193,"Mohave County",4015,"AZ"
0.51,0.013,0.111,30.3,10.8,0.158,108101,107494,0.43384450281002,0.513005168177582,0.535429769392034,0.45162823200559,0.007,0.806,0.149,36927,0.026,0.368,3.05,0.498,0.28,9950.42,7144,"Navajo County",4017,"AZ"
0.855,0.041,0.361,19.2,106.7,0.177,1004516,980263,0.542321530538139,0.407523519661162,0.463101555638301,0.521492707856641,0.031,0.872,0.298,45841,0.128,0.285,2.5,0.508,0.219,9187.04,92409,"Pima County",4019,"AZ"
0.832,0.049,0.292,15.6,70,0.18,401918,375770,0.380971163584031,0.574137839134375,0.577125290045918,0.405604127708319,0.019,0.847,0.18,50027,0.101,0.219,2.87,0.478,0.244,5365.61,35852,"Pinal County",4021,"AZ"
0.962,0.009,0.828,26.3,38.3,0.158,46695,47420,0.715797936486668,0.244539729331368,0.304807830718296,0.682740751403484,0.007,0.725,0.198,37745,0.335,0.769,3.11,0.52,0.283,1236.92,2223,"Santa Cruz County",4023,"AZ"
0.936,0.009,0.142,15.8,26,0.281,218844,211015,0.320165984048286,0.63442552274197,0.644539725178221,0.337059613596446,0.01,0.902,0.242,42987,0.068,0.104,2.28,0.511,0.174,8123.5,27950,"Yavapai County",4025,"AZ"
0.913,0.027,0.617,20.2,35.5,0.174,203247,195750,0.449863833754508,0.505066365710641,0.574627965227641,0.413290113452188,0.015,0.719,0.143,41595,0.253,0.512,2.73,0.488,0.262,5513.99,15380,"Yuma County",4027,"AZ"
0.517,0.121,0.227,12.5,2043.6,0.125,1610921,1510261,0.793142475069105,0.148711258245746,0.186842076986171,0.784566590136572,0.289,0.864,0.418,72112,0.308,0.431,2.76,0.51,0.214,739.02,63738,"Alameda County",6001,"CA"
0.703,0.003,0.096,16.6,1.6,0.211,1116,1175,0.55304347826087,0.36695652173913,0.364760432766615,0.601236476043277,0.013,0.904,0.312,58636,0.038,0.099,2.9,0.48,0.2,738.33,177,"Alpine County",6003,"CA"
0.907,0.021,0.13,12.6,64.1,0.251,36742,38091,0.343535435819853,0.595775631327825,0.581781350062079,0.392145330980853,0.014,0.881,0.193,53684,0.057,0.096,2.32,0.469,0.153,594.58,4631,"Amador County",6005,"CA"
0.866,0.018,0.155,20.4,134.4,0.17,224241,220000,0.440265461541088,0.480300977836466,0.503285207302994,0.464162022718527,0.046,0.877,0.244,43752,0.075,0.136,2.53,0.505,0.202,1636.46,18453,"Butte County",6007,"CA"
0.919,0.01,0.115,10.9,44.7,0.251,44624,45578,0.346467269633742,0.585295961314588,0.570523580053062,0.400887974443662,0.015,0.928,0.212,55295,0.042,0.07,2.38,0.5,0.177,1020.01,5216,"Calaveras County",6009,"CA"
0.916,0.012,0.581,12.5,18.6,0.131,21419,21419,0.396785376615191,0.545855657106839,0.600341005967604,0.383290707587383,0.018,0.694,0.138,52158,0.233,0.463,3.07,0.486,0.28,1150.73,1126,"Colusa County",6011,"CA"
0.673,0.096,0.252,10.5,1465.2,0.142,1111339,1049197,0.689128114392315,0.254389718538748,0.320412119900813,0.657142775802333,0.164,0.888,0.39,78756,0.235,0.333,2.81,0.513,0.234,715.94,57474,"Contra Costa County",6013,"CA"
0.786,0.035,0.19,21.8,28.4,0.156,27212,28610,0.372289285332764,0.548445678880461,0.536020151133501,0.427707808564232,0.037,0.791,0.14,37909,0.065,0.153,2.58,0.452,0.212,1006.37,2770,"Del Norte County",6015,"CA"
0.898,0.01,0.127,9,106,0.18,183087,181057,0.394976913076613,0.533834670731161,0.577970974011615,0.396087194348428,0.04,0.932,0.32,69297,0.087,0.125,2.64,0.499,0.209,1707.88,16792,"El Dorado County",6017,"CA"
0.772,0.059,0.519,26,156.2,0.112,965974,930452,0.494118211169006,0.455315187162357,0.50566454361865,0.476365371385455,0.107,0.731,0.196,45563,0.219,0.437,3.18,0.501,0.289,5957.99,42944,"Fresno County",6019,"CA"
0.9,0.012,0.404,18.8,21.4,0.149,27955,28122,0.326793901268792,0.617123360699435,0.613432509297747,0.358346094946401,0.03,0.723,0.146,43023,0.172,0.361,2.87,0.496,0.267,1313.95,1514,"Glenn County",6021,"CA"
0.84,0.014,0.108,20.4,37.7,0.154,134809,134623,0.582590082054941,0.323552146509692,0.338304264194169,0.599904903931358,0.028,0.904,0.275,41426,0.057,0.097,2.44,0.5,0.195,3567.99,10437,"Humboldt County",6023,"CA"
0.897,0.035,0.823,23.3,41.8,0.12,179091,174528,0.686270003160284,0.267704772028615,0.347685134593669,0.63614176956981,0.023,0.645,0.133,41807,0.323,0.745,3.42,0.489,0.285,4176.6,6405,"Imperial County",6025,"CA"
0.814,0.01,0.209,12.8,1.8,0.214,18410,18546,0.394572286143072,0.531265632816408,0.544685433010306,0.426857406552838,0.016,0.881,0.214,44796,0.104,0.149,2.3,0.499,0.206,10180.88,1720,"Inyo County",6027,"CA"
0.827,0.063,0.515,22.9,103.3,0.099,874589,839631,0.397202893558388,0.547314272591572,0.593875657284256,0.384793832829713,0.05,0.724,0.15,48552,0.206,0.421,3.19,0.487,0.294,8131.92,44753,"Kern County",6029,"CA"
0.813,0.073,0.532,21,110.1,0.091,150269,152982,0.400062015503876,0.540961240310078,0.570158266697634,0.407511861707422,0.044,0.71,0.129,48133,0.201,0.428,3.28,0.448,0.275,1389.42,10609,"Kings County",6031,"CA"
0.877,0.021,0.191,25,51.5,0.206,64184,64665,0.478344193177463,0.440935224223841,0.397812461595183,0.562799557576502,0.014,0.854,0.162,36548,0.086,0.142,2.38,0.5,0.204,1256.46,6777,"Lake County",6033,"CA"
0.816,0.088,0.185,16.9,7.7,0.125,31749,34895,0.213394741892151,0.726731913260411,0.684806186928228,0.287088559841554,0.014,0.794,0.131,53107,0.07,0.177,2.36,0.363,0.17,4541.18,3119,"Lassen County",6035,"CA"
0.713,0.092,0.484,17.8,2419.6,0.122,10116705,9818664,0.71407186531889,0.233886938212839,0.288153932522718,0.688737324789764,0.148,0.766,0.297,55909,0.351,0.568,3.01,0.507,0.228,4057.88,331642,"Los Angeles County",6037,"CA"
0.86,0.043,0.561,22.8,70.6,0.128,154548,150865,0.387677669789569,0.560984152000701,0.58661806499444,0.392252563944149,0.025,0.685,0.136,45625,0.215,0.441,3.37,0.519,0.276,2137.07,8266,"Madera County",6039,"CA"
0.86,0.029,0.16,7.7,485.1,0.194,260750,252409,0.788946263405777,0.161311921920218,0.235148963600105,0.73978204379268,0.061,0.924,0.546,90839,0.19,0.23,2.39,0.512,0.205,520.31,15439,"Marin County",6041,"CA"
0.901,0.011,0.103,16.1,12.6,0.245,17682,18250,0.351695392587586,0.584093725357666,0.568097373478539,0.394618834080717,0.014,0.877,0.213,49820,0.047,0.086,2.36,0.492,0.167,1448.82,2153,"Mariposa County",6043,"CA"
0.863,0.01,0.241,20,25.1,0.189,87869,87840,0.603847835592479,0.312286838653258,0.286088799643017,0.662037037037037,0.022,0.852,0.22,43469,0.125,0.212,2.52,0.502,0.219,3506.34,6798,"Mendocino County",6045,"CA"
0.82,0.042,0.575,25.4,132.2,0.105,266353,255798,0.513980669284858,0.434729440538062,0.463077288377063,0.516997111084728,0.081,0.667,0.126,42591,0.256,0.525,3.36,0.495,0.3,1934.97,11102,"Merced County",6047,"CA"
0.889,0.012,0.148,21,2.5,0.232,9023,9686,0.237570705567133,0.718368562072045,0.697190165579528,0.27922729553437,0.012,0.848,0.187,36212,0.071,0.128,2.23,0.495,0.201,3917.77,996,"Modoc County",6049,"CA"
0.916,0.008,0.279,8.5,4.7,0.118,13997,14202,0.523088863019014,0.403570042685293,0.447834045149481,0.523489932885906,0.018,0.838,0.298,61757,0.17,0.224,2.65,0.467,0.195,3048.98,850,"Mono County",6051,"CA"
0.826,0.035,0.574,17,126.5,0.12,431344,415057,0.669587074351442,0.272849517977575,0.319490079213469,0.658567025801686,0.069,0.71,0.23,59168,0.299,0.526,3.2,0.49,0.264,3280.6,21572,"Monterey County",6053,"CA"
0.848,0.024,0.337,10.1,182.4,0.168,141667,136530,0.647661723565964,0.29574431213329,0.360231349746381,0.617468761598416,0.081,0.831,0.313,70443,0.224,0.35,2.69,0.503,0.218,748.36,9410,"Napa County",6055,"CA"
0.936,0.006,0.092,12,103.1,0.234,98893,98748,0.487070779962716,0.44157796620362,0.50855365474339,0.462059357179886,0.014,0.943,0.323,57353,0.06,0.077,2.38,0.508,0.178,957.77,10085,"Nevada County",6057,"CA"
0.735,0.021,0.343,12.4,3807.7,0.131,3145515,3010269,0.509601544158313,0.432801094389241,0.530288892261447,0.44753773321649,0.196,0.838,0.368,75422,0.304,0.455,3.02,0.506,0.23,790.57,131229,"Orange County",6059,"CA"
0.859,0.017,0.135,8.7,247.6,0.178,371694,348494,0.411666622379295,0.524652565567454,0.589432020581833,0.388885810409658,0.071,0.936,0.351,72725,0.106,0.15,2.66,0.512,0.229,1407.01,29780,"Placer County",6061,"CA"
0.909,0.012,0.084,15.2,7.8,0.247,18606,20007,0.365118912797282,0.57519818799547,0.574057843996494,0.402059596844873,0.011,0.899,0.226,45794,0.051,0.097,2.13,0.498,0.172,2553.04,2276,"Plumas County",6063,"CA"
0.805,0.07,0.474,16.2,303.8,0.132,2329271,2189757,0.493033749870874,0.457593352014941,0.492142894690879,0.487949386235186,0.068,0.796,0.205,56529,0.219,0.399,3.21,0.503,0.263,7206.48,135139,"Riverside County",6065,"CA"
0.646,0.109,0.225,17.6,1470.8,0.128,1482026,1418742,0.585567433682833,0.348695045837023,0.406318122085083,0.56961787214306,0.158,0.859,0.28,55064,0.199,0.312,2.72,0.511,0.244,964.64,94398,"Sacramento County",6067,"CA"
0.884,0.013,0.583,11.9,39.8,0.114,58267,55269,0.565699891067538,0.376497821350763,0.404221212930804,0.575541009885119,0.035,0.769,0.182,66237,0.201,0.386,3.28,0.498,0.268,1388.71,2715,"San Benito County",6069,"CA"
0.773,0.095,0.517,18.7,101.5,0.103,2112619,2035215,0.520203565123922,0.425694115716998,0.461673299579456,0.515717746364437,0.073,0.782,0.187,54090,0.211,0.411,3.33,0.502,0.272,20056.94,104576,"San Bernardino County",6071,"CA"
0.763,0.056,0.332,14.4,735.8,0.127,3263431,3095308,0.560710165857593,0.382352214350601,0.464361124517374,0.515359986900165,0.119,0.855,0.346,62962,0.234,0.374,2.83,0.498,0.223,4206.63,234211,"San Diego County",6073,"CA"
0.538,0.058,0.153,13.5,17179.1,0.144,852469,805195,0.85531693562737,0.0944250537237028,0.132868984465288,0.834385698221,0.349,0.863,0.524,75604,0.356,0.45,2.31,0.491,0.134,46.87,29478,"San Francisco County",6075,"CA"
0.681,0.081,0.405,18.2,492.6,0.118,715597,685308,0.532153405531191,0.419120498821564,0.446175135539853,0.534839257422102,0.159,0.773,0.181,53380,0.231,0.399,3.14,0.502,0.278,1391.32,35277,"San Joaquin County",6077,"CA"
0.89,0.022,0.22,14.3,81.7,0.175,279083,269593,0.507257099155417,0.421917603245328,0.480454433361395,0.490276112485863,0.038,0.896,0.315,58697,0.104,0.18,2.5,0.491,0.181,3298.57,21244,"San Luis Obispo County",6079,"CA"
0.625,0.03,0.253,7.6,1602.2,0.147,758581,718498,0.763115646582898,0.189261899652687,0.265534856052952,0.713059571133164,0.277,0.886,0.444,88202,0.34,0.46,2.79,0.508,0.215,448.41,32332,"San Mateo County",6081,"CA"
0.859,0.024,0.444,16,155,0.14,440668,423939,0.609655105222136,0.327235970381917,0.40133379513613,0.572357027891531,0.057,0.791,0.313,62779,0.234,0.402,2.89,0.499,0.224,2735.09,26102,"Santa Barbara County",6083,"CA"
0.564,0.029,0.266,10.2,1381,0.122,1894605,1781672,0.733480189578061,0.208529799073956,0.277304464018776,0.698084350409915,0.349,0.865,0.465,91702,0.371,0.512,2.92,0.497,0.231,1290.1,66749,"Santa Clara County",6085,"CA"
0.877,0.014,0.332,14.6,589.4,0.135,271804,262362,0.750469125796192,0.17758944224687,0.210741260117598,0.751666789676975,0.048,0.849,0.37,66519,0.183,0.31,2.72,0.504,0.201,445.17,12471,"Santa Cruz County",6087,"CA"
0.885,0.011,0.094,17.5,46.9,0.192,179804,177223,0.282148468726741,0.655883893375968,0.638587609245949,0.335987879011844,0.03,0.884,0.188,44651,0.052,0.087,2.54,0.51,0.216,3775.4,17765,"Shasta County",6089,"CA"
0.948,0.004,0.097,19.4,3.4,0.268,3003,3240,0.333148558758315,0.580931263858093,0.593591905564924,0.366498032602586,0.005,0.894,0.185,39009,0.071,0.094,2.45,0.5,0.157,953.21,440,"Sierra County",6091,"CA"
0.872,0.014,0.119,21,7.2,0.227,43628,44900,0.35823754789272,0.565234926396451,0.562353613253356,0.406169665809769,0.013,0.89,0.239,37709,0.054,0.097,2.26,0.503,0.203,6277.89,4744,"Siskiyou County",6093,"CA"
0.606,0.148,0.256,13,503,0.135,431131,413344,0.620887413220646,0.319636740639641,0.349034749034749,0.629487965936564,0.156,0.872,0.243,67177,0.201,0.296,2.85,0.503,0.229,821.77,34948,"Solano County",6095,"CA"
0.874,0.019,0.261,11.9,307.1,0.167,500292,483880,0.707222967207119,0.22809338047056,0.2598527353219,0.708463735788503,0.043,0.867,0.322,63356,0.166,0.255,2.57,0.51,0.206,1575.85,33151,"Sonoma County",6097,"CA"
0.841,0.033,0.441,20.3,344.2,0.121,531997,514451,0.473539941463165,0.467269967529348,0.484257067260827,0.491637654922713,0.059,0.764,0.164,49297,0.205,0.407,3.07,0.505,0.273,1494.83,25311,"Stanislaus County",6099,"CA"
0.74,0.025,0.299,16.7,157.3,0.145,95847,94737,0.388806730421637,0.551447632192974,0.599199542595769,0.381360777587193,0.165,0.783,0.187,50408,0.227,0.37,2.95,0.503,0.264,602.41,6740,"Sutter County",6101,"CA"
0.907,0.01,0.241,19.7,21.5,0.178,63067,63461,0.287256830601093,0.654907103825137,0.621744641622494,0.347545517400323,0.014,0.811,0.135,41924,0.089,0.188,2.66,0.502,0.24,2949.71,5608,"Tehama County",6103,"CA"
0.879,0.005,0.073,19.2,4.3,0.24,13170,13786,0.397794741306192,0.510814249363868,0.481510934393638,0.470576540755467,0.009,0.913,0.213,36890,0.034,0.072,2.35,0.49,0.169,3179.25,1648,"Trinity County",6105,"CA"
0.883,0.022,0.629,26.2,91.7,0.104,458198,442182,0.403051521438451,0.548380590133702,0.57922341827768,0.400799099297012,0.04,0.68,0.133,42708,0.228,0.492,3.35,0.499,0.316,4824.22,18289,"Tulare County",6107,"CA"
0.908,0.021,0.115,14.5,24.9,0.235,53831,55365,0.365541922290389,0.574556918882072,0.565107458912769,0.405731142014328,0.013,0.891,0.195,48426,0.048,0.076,2.31,0.478,0.168,2220.88,5375,"Tuolumne County",6109,"CA"
0.848,0.022,0.42,11.1,446.7,0.136,846178,823420,0.553749663019154,0.38574644099506,0.462544838320761,0.515548305941987,0.075,0.828,0.314,76544,0.228,0.378,3.06,0.505,0.242,1843.13,47834,"Ventura County",6111,"CA"
0.759,0.03,0.315,19.1,197.9,0.115,207590,200850,0.680718250597554,0.260316456946447,0.320064415479845,0.651804136681596,0.138,0.843,0.379,55918,0.217,0.347,2.76,0.513,0.217,1014.69,10321,"Yolo County",6113,"CA"
